dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,chars_processed,error_message,timestamp
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-011-2025_transporte.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.8269603999797253,933.0,45.0,978.0,0.0060149999999999,1887,,2026-06-24T00:16:36.945666+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.672198100015521,825.0,47.0,872.0,0.005535,1518,,2026-06-24T00:16:38.619471+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte_1.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.5205033000092951,965.0,40.0,1005.0,0.006025,1820,,2026-06-24T00:16:40.140144+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-014-2025_transporte DAF-AC.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,2.6160170000512157,912.0,43.0,955.0,0.00585,1838,,2026-06-24T00:16:42.758443+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-015-2025_transporte teatro.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.5483090999769047,842.0,41.0,883.0,0.00544,1581,,2026-06-24T00:16:44.308027+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-016-2025_requisicion.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.681700599961914,814.0,50.0,864.0,0.00557,1332,,2026-06-24T00:16:45.991011+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-017-2025_transporte.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,2.1574829999590293,913.0,48.0,961.0,0.006005,1743,,2026-06-24T00:16:48.149380+00:00
museo,datasets_md\museo\SOL_ MNCR-DAF-PI-007-2025_ENTREGA DESHUMIFICADORES.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,7.806973599945195,787.0,476.0,1263.0,0.018215,1677,,2026-06-24T00:16:55.958236+00:00
museo,datasets_md\museo\SOL_MNCR-DAF-AC-001-2025 adelanto viaticos SIR.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.982131699915044,1202.0,62.0,1264.0,0.00787,2399,,2026-06-24T00:16:57.941141+00:00
museo,datasets_md\museo\SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,5.26844350004103,1292.0,284.0,1576.0,0.01498,2954,,2026-06-24T00:17:03.210672+00:00
museo,datasets_md\museo\SOL_MNCR-DAF-AC-003-2025 traslado CPU.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,2.57054570002947,1221.0,62.0,1283.0,0.007965,3368,,2026-06-24T00:17:05.782943+00:00
museo,datasets_md\museo\SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,3.2093073000432923,1388.0,84.0,1472.0,0.00946,3779,,2026-06-24T00:17:08.993070+00:00
museo,datasets_md\museo\SOL_MNCR-DAF-AC-005-2025 salida de activos.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,2.196439699968323,1229.0,78.0,1307.0,0.008485,2910,,2026-06-24T00:17:11.191183+00:00
museo,datasets_md\museo\SOL_MNCR-DAF-AC-013-2025 grabadora UI.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.8739256999688223,1309.0,62.0,1371.0,0.008405,3490,,2026-06-24T00:17:13.066194+00:00
museo,datasets_md\museo\SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.807015800033696,1544.0,65.0,1609.0,0.00967,4009,,2026-06-24T00:17:14.874801+00:00
museo,datasets_md\museo\SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.5805809000739828,1323.0,56.0,1379.0,0.008295,3574,,2026-06-24T00:17:16.457066+00:00
museo,datasets_md\museo\SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,1.7447437000228092,1209.0,65.0,1274.0,0.007995,3313,,2026-06-24T00:17:18.202206+00:00
museo,datasets_md\museo\Taller Pittier Memoria del Mundo VF 6NOV.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de proyectos y programas institucionales,expedientesdeproyectosyprogramasinstitucionales,True,4.242711300030351,1382.0,225.0,1607.0,0.0136599999999999,5000,,2026-06-24T00:17:22.445809+00:00
museo,datasets_md\museo\Traslado de activos Jerry González a Sofía Irola.md,,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudesadministrativas,True,7.0965622999938205,930.0,392.0,1322.0,0.01641,2124,,2026-06-24T00:17:29.544155+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-01JUL2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.8159902000334114,744.0,157.0,901.0,0.00843,1348,,2026-06-24T00:17:33.361320+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-09SET2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,4.052307999925688,560.0,173.0,733.0,0.00799,728,,2026-06-24T00:17:37.414689+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-21-22OCT2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.413168799947016,676.0,122.0,798.0,0.0070399999999999,1191,,2026-06-24T00:17:40.829107+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-25-27AGO2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.227503100060858,772.0,96.0,868.0,0.00674,1381,,2026-06-24T00:17:44.057028+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.071627500001341,613.0,89.0,702.0,0.005735,825,,2026-06-24T00:17:47.130719+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-1039-2021.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.231268399977125,1347.0,63.0,1410.0,0.008625,5000,,2026-06-24T00:17:49.364607+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-1041-2023.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,3.715894000022672,1407.0,80.0,1487.0,0.009435,5000,,2026-06-24T00:17:53.082011+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-1069-2023.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.667845099931583,1379.0,76.0,1455.0,0.0091749999999999,5000,,2026-06-24T00:17:55.750805+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-1092-2022.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.3513026000000536,987.0,72.0,1059.0,0.007095,3279,,2026-06-24T00:17:58.102783+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-1100-2023.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.195411500055343,1383.0,60.0,1443.0,0.0087149999999999,5000,,2026-06-24T00:18:00.299925+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-1124-2021.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.4386860000668094,1373.0,86.0,1459.0,0.009445,5000,,2026-06-24T00:18:02.739574+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-15-2026.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.989438900025561,1446.0,76.0,1522.0,0.00951,5000,,2026-06-24T00:18:05.730447+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-518-2021.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.085889399982989,891.0,78.0,969.0,0.006795,2876,,2026-06-24T00:18:07.818036+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-586-2023.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.20924739993643,1365.0,80.0,1445.0,0.009225,5000,,2026-06-24T00:18:10.028034+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-642-2022.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.1123022000538185,1332.0,89.0,1421.0,0.00933,5000,,2026-06-24T00:18:12.141183+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-917-2023.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.204794100020081,1392.0,77.0,1469.0,0.00927,5000,,2026-06-24T00:18:14.348630+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-992-2023.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.5740540999686345,1357.0,63.0,1420.0,0.0086749999999999,5000,,2026-06-24T00:18:16.922794+00:00
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-211-2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.3373853000812232,1420.0,77.0,1497.0,0.00941,5000,,2026-06-24T00:18:19.261484+00:00
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-26-2026.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,1.9360932999989016,1355.0,58.0,1413.0,0.008515,5000,,2026-06-24T00:18:21.198898+00:00
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-510-2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.2479166999692097,666.0,78.0,744.0,0.00567,1904,,2026-06-24T00:18:23.448265+00:00
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-99-2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,1.993789099971764,1364.0,71.0,1435.0,0.00895,5000,,2026-06-24T00:18:25.442617+00:00
archivo,datasets_md\archivo\75-INFORME ARCHIVO NACIONAL.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes técnicos,informestécnicos,True,7.256913700024597,780.0,334.0,1114.0,0.0139199999999999,1632,,2026-06-24T00:18:32.702795+00:00
archivo,datasets_md\archivo\Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,,gpt_5_5_high,openai,main,api,gpt-5.5,actas de eliminación de documentos,actasdeeliminacióndedocumentos,True,1.812991400016472,1323.0,53.0,1376.0,0.0082049999999999,3530,,2026-06-24T00:18:34.516993+00:00
archivo,datasets_md\archivo\CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,4.804452200070955,998.0,182.0,1180.0,0.01045,3047,,2026-06-24T00:18:39.322476+00:00
archivo,datasets_md\archivo\CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,1.7548012000042943,818.0,47.0,865.0,0.0055,2358,,2026-06-24T00:18:41.078878+00:00
archivo,datasets_md\archivo\CIRCULAR DGAN-DAF-AC-001-2022.md,,gpt_5_5_high,openai,main,api,gpt-5.5,circulares,circulares,True,1.6974504999816418,1485.0,44.0,1529.0,0.008745,4853,,2026-06-24T00:18:42.776693+00:00
archivo,datasets_md\archivo\DGAN-CD-020-2023 acuerdo 9.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,4.634257000056095,701.0,128.0,829.0,0.007345,1592,,2026-06-24T00:18:47.412533+00:00
archivo,datasets_md\archivo\DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,2.6126878999639302,821.0,98.0,919.0,0.007045,2052,,2026-06-24T00:18:50.026746+00:00
archivo,datasets_md\archivo\DGAN-DAF-AC-022-2022 CAE.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,2.8190711999777704,690.0,56.0,746.0,0.00513,1651,,2026-06-24T00:18:52.847554+00:00
archivo,datasets_md\archivo\DGAN-DAF-AC-1136-2021 Acceso DG.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,3.2479671000037342,1467.0,126.0,1593.0,0.011115,5000,,2026-06-24T00:18:56.096723+00:00
archivo,datasets_md\archivo\DGAN-DAH-028-2023 Recepción transferencia DGAN.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,8.489412599941716,651.0,470.0,1121.0,0.017355,1349,,2026-06-24T00:19:04.586566+00:00
archivo,datasets_md\archivo\DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,2.049858400016092,685.0,53.0,738.0,0.0050149999999999,1444,,2026-06-24T00:19:06.638181+00:00
archivo,datasets_md\archivo\II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes técnicos,informestécnicos,True,1.8907349000219256,1254.0,57.0,1311.0,0.00798,5000,,2026-06-24T00:19:08.530588+00:00
archivo,datasets_md\archivo\INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes técnicos,informestécnicos,True,5.389213499962352,1321.0,117.0,1438.0,0.0101149999999999,5000,,2026-06-24T00:19:13.920148+00:00
archivo,datasets_md\archivo\INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes de labores,informesdelabores,True,2.743184300023131,794.0,118.0,912.0,0.0075099999999999,1930,,2026-06-24T00:19:16.665129+00:00
archivo,datasets_md\archivo\INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes de participación en comisión interinstitucional de encargados de archivos públicos,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,True,1.988629800034687,1413.0,80.0,1493.0,0.009465,5000,,2026-06-24T00:19:18.654538+00:00
archivo,datasets_md\archivo\MINUTA DGAN-DAF-AC-002-2022.md,,gpt_5_5_high,openai,main,api,gpt-5.5,minutas de reuniones,minutasdereuniones,True,1.4405258999904618,1358.0,37.0,1395.0,0.0079,4418,,2026-06-24T00:19:20.096248+00:00
museo,datasets_md\museo\001_Lineamientos para la eliminación de documentos MNCR.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,1.0674038000870496,1838.0,12.0,1850.0,0.001898,5000,,2026-06-24T00:19:21.187994+00:00
museo,datasets_md\museo\002_Lineamientos para la transferencia de documentos al AC.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,1.3163175000809133,2051.0,12.0,2063.0,0.002111,5000,,2026-06-24T00:19:22.506467+00:00
museo,datasets_md\museo\003_Lineamientos gestión de documentos MNCR.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,1.164504799991846,1791.0,12.0,1803.0,0.001851,5000,,2026-06-24T00:19:23.672199+00:00
museo,datasets_md\museo\004_Instructivo Cuadro de clasificación MNCR.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,0.9180545998970048,1802.0,12.0,1814.0,0.001862,5000,,2026-06-24T00:19:24.592131+00:00
museo,datasets_md\museo\40-2025 MN Sofía Irola Rojas.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.8675988999893889,2007.0,11.0,2018.0,0.002062,5000,,2026-06-24T00:19:26.461321+00:00
museo,datasets_md\museo\76-2025 MN Sofía Irola Rojas 1.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,0.9519991000415756,2017.0,11.0,2028.0,0.002072,5000,,2026-06-24T00:19:27.414630+00:00
museo,datasets_md\museo\AC-2024-I-001 informe agosto.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,informes de labores,informesdelabores,True,1.0220794000197202,1302.0,8.0,1310.0,0.0013419999999999,2751,,2026-06-24T00:19:28.436876+00:00
museo,datasets_md\museo\AC-2024-O-001.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,correspondencia,correspondencia,True,0.7772457000100985,898.0,5.0,903.0,0.000923,1505,,2026-06-24T00:19:29.215505+00:00
museo,datasets_md\museo\AC-2024-O-002 Remision de diagnostico.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,informes técnicos producidos,informestécnicosproducidos,True,0.9374451000476256,2145.0,10.0,2155.0,0.002195,5000,,2026-06-24T00:19:30.154495+00:00
museo,datasets_md\museo\AC-2024-O-003 Cised.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,correspondencia,correspondencia,True,0.8853615999687463,1461.0,5.0,1466.0,0.001486,3122,,2026-06-24T00:19:31.040623+00:00
museo,datasets_md\museo\ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de tablas de plazos,expedientesdetablasdeplazos,True,1.1912230000598356,2379.0,12.0,2391.0,0.002439,5000,,2026-06-24T00:19:32.233789+00:00
museo,datasets_md\museo\ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de tablas de plazos,expedientesdetablasdeplazos,True,1.0594465000322089,2334.0,12.0,2346.0,0.002394,5000,,2026-06-24T00:19:33.293446+00:00
museo,datasets_md\museo\AI-2024-As-10 Informacion sobre CISED.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,correspondencia,correspondencia,True,1.1969586999621242,1536.0,5.0,1541.0,0.001561,3307,,2026-06-24T00:19:34.492272+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-07MAR2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,1.245554200024344,1069.0,7.0,1076.0,0.001104,1702,,2026-06-24T00:19:35.738156+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-10DIC2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,0.8634355999529362,961.0,7.0,968.0,0.000996,1368,,2026-06-24T00:19:36.603385+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-15JUL2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,0.7598341000266373,944.0,7.0,951.0,0.000979,1390,,2026-06-24T00:19:37.364388+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16ABR2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.0613291999325156,1177.0,11.0,1188.0,0.001232,1932,,2026-06-24T00:19:38.426517+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16JUL2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,0.9128603999270126,1273.0,11.0,1284.0,0.001328,2180,,2026-06-24T00:19:39.340236+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-17OCT2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,0.9148876999970526,1019.0,11.0,1030.0,0.0010739999999999,1457,,2026-06-24T00:19:40.255846+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18FEB2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.004893800010905,1437.0,11.0,1448.0,0.0014919999999999,2663,,2026-06-24T00:19:41.263012+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18JUN2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,0.7954318999545649,994.0,7.0,1001.0,0.001029,1472,,2026-06-24T00:19:42.060996+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-19FEB2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,0.8846169000025839,950.0,7.0,957.0,0.000985,1327,,2026-06-24T00:19:42.946936+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,0.8081397999776527,1027.0,7.0,1034.0,0.001062,1499,,2026-06-24T00:19:43.756641+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20y21FEB2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,0.9842749000526964,962.0,11.0,973.0,0.001017,1347,,2026-06-24T00:19:44.741431+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-22ABR2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,solicitudes administrativas,solicitudesadministrativas,True,0.8209241000004113,959.0,7.0,966.0,0.000994,1327,,2026-06-24T00:19:45.564093+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-23SET2025.md,,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.1977554999757558,1179.0,11.0,1190.0,0.0012339999999999,1888,,2026-06-24T00:19:46.763157+00:00
